duration,input.bin,input.doc_len,input.document_id,input.document_title,input.index,input.query_id,input.topic_description,input.topic_query,job,output.relevant_snippets,output.relevant_snippets.annotations,output.relevant_snippets.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,max_relevance_score,none_score,nist_rel,nist_rel_binary,crowd_rel_binary,crowd_rel_ternary
43.7142857143,1,400,867250,Alerts in Hawaii as Undersea Volcano Erupts,9022,399,Identify documents that discuss the activities or equipment of oceanographic vessels.,oceanographic vessels,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s5': 5, 's2': 4, 's1': 4, 's6': 4, 's4': 4, 's9': 3, 's8': 3, 's10': 3, 's7': 3, 's3': 2, 'none': 1})",36,11,7,0.3461708554,"Counter({'s5': 0.7014684362096382, 's4': 0.6416593662572933, 's1': 0.6181829867409057, 's6': 0.5794948930565538, 's2': 0.5655210382909099, 's7': 0.5583739167885609, 's9': 0.505711968338565, 's8': 0.3824786876970776, 's10': 0.3824786876970776, 's3': 0.24653128977834932, 'none': 0.22474863907237302})",0.3570559681,"Counter({'s5': 0.7142857142857143, 's2': 0.5714285714285714, 's1': 0.5714285714285714, 's6': 0.5714285714285714, 's4': 0.5714285714285714, 's9': 0.42857142857142855, 's8': 0.42857142857142855, 's10': 0.42857142857142855, 's7': 0.42857142857142855, 's3': 0.2857142857142857, 'none': 0.14285714285714285})",0.7014684362,0.2247486391,0,0,1,1
75.2857142857,1,328,867693,Is This the Twilight Of the Scientific Age?,7637,439,What new inventions or scientific discoveries have been made?,"inventions, scientific discoveries",../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 4, 's3': 2, 's2': 2, 's1': 2})",10,4,7,0.4003427579,"Counter({'none': 0.6501485345527475, 's2': 0.24319494330226604, 's1': 0.24319494330226604, 's3': 0.1792290814798152})",0.3520879452,"Counter({'none': 0.5714285714285714, 's3': 0.2857142857142857, 's2': 0.2857142857142857, 's1': 0.2857142857142857})",0.2431949433,0.6501485346,0,0,0,0
74.5714285714,1,222,867886,"Cuba Strong Despite U.S. Law, Castro Says",5703,435,What measures have been taken worldwide and what countries have been effective in curbing population growth?,curbing population growth,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s4': 5, 's3': 4, 's2': 4, 's1': 3, 's5': 2, 'none': 1})",19,6,7,0.3469863628,"Counter({'s2': 0.6512709635930656, 's3': 0.5997368192098725, 's4': 0.5321230672808629, 's1': 0.4316057965787124, 's5': 0.2838491798910797, 'none': 0.22198827731849843})",0.4112501214,"Counter({'s4': 0.7142857142857143, 's3': 0.5714285714285714, 's2': 0.5714285714285714, 's1': 0.42857142857142855, 's5': 0.2857142857142857, 'none': 0.14285714285714285})",0.6512709636,0.2219882773,0,0,1,1
211.5714285714,1,367,868425,Japan Premier Visits Shrine to War Dead,8376,442,Find accounts of selfless heroic acts by individuals or small groups for the benefit of others or a cause.,heroic acts,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 4, 's9': 2, 's8': 2, 's6': 1, 's4': 1})",10,5,7,0.5136888068,"Counter({'none': 0.7489195800749917, 's9': 0.16592167333765423, 's8': 0.1457979177897544, 's4': 0.10528250213525392, 's6': 0.06063917120240034})",0.3326475505,"Counter({'none': 0.5714285714285714, 's9': 0.2857142857142857, 's8': 0.2857142857142857, 's6': 0.14285714285714285, 's4': 0.14285714285714285})",0.1659216733,0.7489195801,0,0,0,0
36.4285714286,1,222,868434,"Jury Weighs Verdict In Slaying of Girl, 12",5700,393,Identify documents that discuss mercy killings.,mercy killing,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s3': 4, 's5': 4, 's4': 4, 's1': 3, 's7': 3, 's6': 3, 's2': 2, 'none': 1})",24,8,7,0.3104876875,"Counter({'s5': 0.6416593662572933, 's3': 0.6321568415065496, 's1': 0.5583739167885609, 's4': 0.44228775764942246, 's6': 0.3824786876970776, 's7': 0.30634035973069423, 's2': 0.29919323822834515, 'none': 0.22474863907237302})",0.3256392619,"Counter({'s3': 0.5714285714285714, 's5': 0.5714285714285714, 's4': 0.5714285714285714, 's1': 0.42857142857142855, 's7': 0.42857142857142855, 's6': 0.42857142857142855, 's2': 0.2857142857142857, 'none': 0.14285714285714285})",0.6416593663,0.2247486391,0,0,1,1
64,1,265,868969,Romancing the Bottle on the Big Screen,6566,442,Find accounts of selfless heroic acts by individuals or small groups for the benefit of others or a cause.,heroic acts,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 4, 's2': 2, 's6': 2, 's1': 1, 's5': 1})",10,5,7,0.4324664073,"Counter({'none': 0.6887643062636404, 's2': 0.1821062301207676, 's6': 0.16534800664147814, 's1': 0.12912946361559213, 's5': 0.03621854302588603})",0.3326475505,"Counter({'none': 0.5714285714285714, 's2': 0.2857142857142857, 's6': 0.2857142857142857, 's1': 0.14285714285714285, 's5': 0.14285714285714285})",0.1821062301,0.6887643063,0,0,0,0
54.7142857143,1,229,869031,2 Money Agencies Accused of Moving Narcotics Profits,5885,389,"selling their products, formulas, etc. directly or indirectly to foreign entities for other than peaceful purposes?",illegal technology transfer,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 3, 's2': 3, 's6': 2, 's5': 2, 's3': 1, 's1': 1, 's4': 1})",13,7,7,0.2559369665,"Counter({'none': 0.4846675712653075, 's2': 0.3723846368648799, 's5': 0.3137387509432793, 's6': 0.2108853000962466, 's1': 0.17079095907346659, 's3': 0.1429477918698127, 's4': 0.1429477918698127})",0.2477566046,"Counter({'none': 0.42857142857142855, 's2': 0.42857142857142855, 's6': 0.2857142857142857, 's5': 0.2857142857142857, 's3': 0.14285714285714285, 's1': 0.14285714285714285, 's4': 0.14285714285714285})",0.3723846369,0.4846675713,1,1,0,1
90.5714285714,1,248,869576,Backward and Forward On Nuclear Tests,6278,620,How did France respond to protests against its nuclear testing in the South Pacific?,France nuclear testing,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's2': 1, 's1': 1})",7,3,7,0.6049123712,"Counter({'none': 0.8014946718491487, 's1': 0.13680485582971696, 's2': 0.06170047232113441})",0.4761904762,"Counter({'none': 0.7142857142857143, 's2': 0.14285714285714285, 's1': 0.14285714285714285})",0.1368048558,0.8014946718,0,0,0,0
23.2857142857,1,106,870548,Dance Club Sale Ordered,2005,626,Find reports of human stampedes that have resulted in 20 or more deaths.,human stampede,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's1': 2})",7,2,7,0.6548828773,"Counter({'none': 0.8270287620269288, 's1': 0.172971237973071})",0.5238095238,"Counter({'none': 0.7142857142857143, 's1': 0.2857142857142857})",0.172971238,0.827028762,1,1,0,0
92.7142857143,1,457,871163,A Peaceful Weekend in Ulster,10103,404,How often were the peace talks in Ireland delayed or disrupted as a result of acts of violence?,"Ireland, peace talks",../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s5': 4, 's8': 3, 's1': 3, 's6': 3, 'none': 3, 's9': 2, 's3': 2, 's2': 2, 's7': 1, 's4': 1})",24,10,7,0.2910384911,"Counter({'s5': 0.5199143044928756, 'none': 0.48008569550712443, 's8': 0.2844139785741602, 's1': 0.2844139785741602, 's6': 0.2844139785741602, 's9': 0.233133219563185, 's3': 0.233133219563185, 's2': 0.233133219563185, 's7': 0.07622118671647274, 's4': 0.07622118671647274})",0.3102766916,"Counter({'s5': 0.5714285714285714, 's8': 0.42857142857142855, 's1': 0.42857142857142855, 's6': 0.42857142857142855, 'none': 0.42857142857142855, 's9': 0.2857142857142857, 's3': 0.2857142857142857, 's2': 0.2857142857142857, 's7': 0.14285714285714285, 's4': 0.14285714285714285})",0.5199143045,0.4800856955,1,1,1,1
124.8571428571,1,459,871370,Turkey's Troubling Deal With Iran,10154,330,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",Iran-Iraq Cooperation,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's9': 2, 's2': 1, 's7': 1, 's6': 1})",10,5,7,0.5217061694,"Counter({'none': 0.7326516319379642, 's9': 0.2673483680620359, 's2': 0.12932667818979482, 's7': 0.12932667818979482, 's6': 0.12932667818979482})",0.5,"Counter({'none': 0.7142857142857143, 's9': 0.2857142857142857, 's2': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285})",0.2673483681,0.7326516319,0,0,0,0
35.8571428571,1,110,871861,Saab Automobile Records a Loss,2175,397,Identify documents that discuss the reasons for automobile recalls.,automobile recalls,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 6, 's2': 1, 's1': 1})",8,3,7,0.8410355129,"Counter({'none': 0.9274543421413721, 's2': 0.0725456578586278, 's1': 0.0725456578586278})",0.7142857143,"Counter({'none': 0.8571428571428571, 's2': 0.14285714285714285, 's1': 0.14285714285714285})",0.0725456579,0.9274543421,0,0,0,0
42.1428571429,1,380,872122,"Partnerships Work For the Economy, Too",8633,347,The spotted owl episode in America highlighted U.S. efforts to prevent the extinction of wildlife species. What is not well known is the effort of other countries to prevent the demise of species native to their countries. What other countries have begun efforts to prevent such declines?,Wildlife Extinction,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's3': 2, 's1': 2, 's5': 2, 's2': 1, 's7': 1, 's4': 1})",14,7,7,0.6283612335,"Counter({'none': 0.8087642885462238, 's3': 0.1912357114537761, 's1': 0.1912357114537761, 's5': 0.1912357114537761, 's4': 0.11869005359514831, 's2': 0.0725456578586278, 's7': 0.0725456578586278})",0.5081343044,"Counter({'none': 0.7142857142857143, 's3': 0.2857142857142857, 's1': 0.2857142857142857, 's5': 0.2857142857142857, 's2': 0.14285714285714285, 's7': 0.14285714285714285, 's4': 0.14285714285714285})",0.1912357115,0.8087642885,0,0,0,0
29.1428571429,1,82,873327,Tobacco Takes a Beating,1146,345,"Health studies primarily in the U.S. have caused reductions in tobacco sales here, but the economic impact has caused U.S. tobacco companies to look overseas for customers. What impact have the health and economic factors had overseas?",Overseas Tobacco Sales,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's1': 2, 's3': 1, 's2': 1})",9,4,7,0.6911810006,"Counter({'none': 0.8516232989578986, 's1': 0.14837670104210152, 's2': 0.0853776443624715, 's3': 0.06299905667962999})",0.5,"Counter({'none': 0.7142857142857143, 's1': 0.2857142857142857, 's3': 0.14285714285714285, 's2': 0.14285714285714285})",0.148376701,0.851623299,0,0,0,0
78.8571428571,1,85,873857,Airlines Don't Oppose Security Improvements,1217,341,"A relevant document would discuss the effectiveness of efforts to better scrutinize passengers and luggage on all flights, but particularly international flights.",Airport Security,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's1': 2})",7,2,7,0.6350600727,"Counter({'none': 0.8087642885462238, 's1': 0.1912357114537761})",0.5238095238,"Counter({'none': 0.7142857142857143, 's1': 0.2857142857142857})",0.1912357115,0.8087642885,0,0,0,0
338.1428571429,1,479,874128,BUSINESS DIGEST,10534,345,"Health studies primarily in the U.S. have caused reductions in tobacco sales here, but the economic impact has caused U.S. tobacco companies to look overseas for customers. What impact have the health and economic factors had overseas?",Overseas Tobacco Sales,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's8': 1, 's3': 1, 's12': 1, 's10': 1, 's7': 1, 's6': 1, 's5': 1, 's4': 1, 's2': 1})",14,10,7,0.769502166,"Counter({'none': 0.896300684117897, 's8': 0.06393704309273945, 's12': 0.06393704309273945, 's10': 0.06393704309273945, 's7': 0.06393704309273945, 's2': 0.06393704309273945, 's3': 0.03976227278936357, 's6': 0.03976227278936357, 's5': 0.03976227278936357, 's4': 0.03976227278936357})",0.4761904762,"Counter({'none': 0.7142857142857143, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's12': 0.14285714285714285, 's10': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285, 's2': 0.14285714285714285})",0.0639370431,0.8963006841,0,0,0,0
41.4285714286,1,114,874581,THE FINAL SESSION,2344,393,Identify documents that discuss mercy killings.,mercy killing,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 4, 's1': 3, 's3': 1})",8,3,7,0.515592125,"Counter({'none': 0.7285149511106525, 's1': 0.27148504888934766, 's3': 0.058745923170707294})",0.4006768363,"Counter({'none': 0.5714285714285714, 's1': 0.42857142857142855, 's3': 0.14285714285714285})",0.2714850489,0.7285149511,0,0,0,0
33.4285714286,1,92,875458,Schlichter Is Facing Felony Charges,1467,422,What incidents have there been of stolen or forged art?,"art, stolen, forged",../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 6, 's2': 1})",7,2,7,0.9053488988,"Counter({'none': 0.9588032171639654, 's2': 0.04119678283603443})",0.7142857143,"Counter({'none': 0.8571428571428571, 's2': 0.14285714285714285})",0.0411967828,0.9588032172,0,0,0,0
72,1,373,875693,Landfall of Hurricanes Is Mostly Laid to Chance,8483,408,What tropical storms (hurricanes and typhoons) have caused significant property damage and loss of life?,tropical storms,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s2': 4, 'none': 3, 's6': 3, 's8': 2, 's9': 2, 's4': 2, 's3': 1, 's1': 1, 's7': 1, 's5': 1})",20,10,7,0.2736772162,"Counter({'s2': 0.5593876591510403, 'none': 0.4406123408489598, 's6': 0.4109295484900947, 's8': 0.36209131097624686, 's9': 0.23071177391220768, 's4': 0.23071177391220768, 's3': 0.18187353639835982, 's1': 0.18187353639835982, 's7': 0.18187353639835982, 's5': 0.18187353639835982})",0.2967643242,"Counter({'s2': 0.5714285714285714, 'none': 0.42857142857142855, 's6': 0.42857142857142855, 's8': 0.2857142857142857, 's9': 0.2857142857142857, 's4': 0.2857142857142857, 's3': 0.14285714285714285, 's1': 0.14285714285714285, 's7': 0.14285714285714285, 's5': 0.14285714285714285})",0.5593876592,0.4406123408,0,0,1,1
181.4285714286,1,119,876368,"More Trucks, More Accidents",2510,436,What are the causes of railway accidents throughout the world?,railway accidents,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's3': 1, 's2': 1, 's1': 1})",8,4,7,0.7869175183,"Counter({'none': 0.905358904951558, 's3': 0.05153297822984184, 's2': 0.05153297822984184, 's1': 0.04310811681860009})",0.4761904762,"Counter({'none': 0.7142857142857143, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's1': 0.14285714285714285})",0.0515329782,0.905358905,0,0,0,0
109.5714285714,1,354,876390,Q&A,8121,427,Find documents that discuss the damage ultraviolet (UV) light from the sun can do to eyes.,"UV damage, eyes",../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s6': 4, 's3': 3, 'none': 3, 's8': 2, 's2': 2, 's5': 2, 's4': 2, 's9': 1, 's1': 1, 's7': 1})",21,10,7,0.263856803,"Counter({'s6': 0.6256246698396382, 's3': 0.4358769034763656, 's5': 0.3889171658605091, 'none': 0.3743753301603618, 's8': 0.2625909734611496, 's2': 0.2625909734611496, 's4': 0.2625909734611496, 's9': 0.2156312358452932, 's1': 0.2156312358452932, 's7': 0.2156312358452932})",0.2950952971,"Counter({'s6': 0.5714285714285714, 's3': 0.42857142857142855, 'none': 0.42857142857142855, 's8': 0.2857142857142857, 's2': 0.2857142857142857, 's5': 0.2857142857142857, 's4': 0.2857142857142857, 's9': 0.14285714285714285, 's1': 0.14285714285714285, 's7': 0.14285714285714285})",0.6256246698,0.3743753302,2,1,1,1
49.7142857143,1,193,876526,CHRONICLE,5051,354,"Identify instances where a journalist has been put at risk (e.g., killed, arrested or taken hostage) in the performance of his work.",journalist risks,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s3': 4, 's1': 4, 's2': 3, 'none': 2, 's5': 2, 's4': 2})",17,6,7,0.3749654614,"Counter({'s1': 0.7285428116242533, 's3': 0.651533491383434, 's2': 0.4358769034763656, 's4': 0.3889171658605091, 's5': 0.2625909734611496, 'none': 0.2244974507598902})",0.3165954814,"Counter({'s3': 0.5714285714285714, 's1': 0.5714285714285714, 's2': 0.42857142857142855, 'none': 0.2857142857142857, 's5': 0.2857142857142857, 's4': 0.2857142857142857})",0.7285428116,0.2244974508,1,1,1,1
73,1,388,876800,Puerto Rico Asks for U.S. Aid To Recover From Hurricane,8764,408,What tropical storms (hurricanes and typhoons) have caused significant property damage and loss of life?,tropical storms,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s1': 4, 's8': 3, 's3': 3, 's7': 3, 's4': 3, 's9': 2, 's2': 2, 'none': 2, 's6': 2, 's10': 1, 's5': 1})",26,11,7,0.2794357139,"Counter({'s1': 0.6080582925961071, 's8': 0.5589164380856905, 's4': 0.5589164380856905, 's3': 0.391314545449612, 's6': 0.3421726909391954, 'none': 0.33319578423318563, 's7': 0.27148504888934766, 's9': 0.22234319437893096, 's2': 0.22234319437893096, 's10': 0.16359727120822368, 's5': 0.16359727120822368})",0.2527588366,"Counter({'s1': 0.5714285714285714, 's8': 0.42857142857142855, 's3': 0.42857142857142855, 's7': 0.42857142857142855, 's4': 0.42857142857142855, 's9': 0.2857142857142857, 's2': 0.2857142857142857, 'none': 0.2857142857142857, 's6': 0.2857142857142857, 's10': 0.14285714285714285, 's5': 0.14285714285714285})",0.6080582926,0.3331957842,2,1,1,1
71,1,298,878484,Foreign Aid for Family Planning,7127,435,What measures have been taken worldwide and what countries have been effective in curbing population growth?,curbing population growth,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s1': 4, 's4': 4, 'none': 3, 's3': 3, 's2': 3, 's5': 3})",20,6,7,0.3747947393,"Counter({'s1': 0.5938845437938043, 's4': 0.5938845437938043, 's3': 0.47950242738884696, 's2': 0.47950242738884696, 's5': 0.47950242738884696, 'none': 0.40611545620619566})",0.376065076,"Counter({'s1': 0.5714285714285714, 's4': 0.5714285714285714, 'none': 0.42857142857142855, 's3': 0.42857142857142855, 's2': 0.42857142857142855, 's5': 0.42857142857142855})",0.5938845438,0.4061154562,0,0,1,1
177.5714285714,1,316,878534,"28 Derailments in 13 Years, But Nearly All Are Minor",7431,436,What are the causes of railway accidents throughout the world?,railway accidents,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s8': 4, 's1': 4, 's5': 4, 's4': 4, 's3': 3, 's7': 3, 'none': 3, 's2': 2, 's9': 1, 's6': 1})",29,10,7,0.3667254302,"Counter({'s8': 0.5104227802924642, 's1': 0.5104227802924642, 's5': 0.5104227802924642, 's4': 0.5104227802924642, 'none': 0.48957721970753587, 's3': 0.44821287471768473, 's7': 0.40887713406483434, 's2': 0.16375555180240936, 's6': 0.1015456462276299, 's9': 0.06220990557477945})",0.3714453673,"Counter({'s8': 0.5714285714285714, 's1': 0.5714285714285714, 's5': 0.5714285714285714, 's4': 0.5714285714285714, 's3': 0.42857142857142855, 's7': 0.42857142857142855, 'none': 0.42857142857142855, 's2': 0.2857142857142857, 's9': 0.14285714285714285, 's6': 0.14285714285714285})",0.5104227803,0.4895772197,1,1,1,1
